candidate_id,scenario_index,day_index,t0,pv_s_scale,svc_q_scale,cap_total_mvar,risk,under_risk,over_risk,under_steps,over_steps,pf_fail,daily_loss_mwh,vmin,vmax,raw_vmin,raw_vmax,intervention_steps,intervention_rate,projection_failures,mean_correction_norm,max_correction_norm,power_flow_previews
0,28,54,5184,0.7,0.7,0.0,0,0,0,0,0,0,0.8688139238093028,0.9500630019197558,1.0274895993637283,0.9500630019197558,1.0274895993637283,0,0.0,0,0.0,0.0,0
0,29,55,5280,0.7,0.7,0.0,0,0,0,0,0,0,0.8698114828723759,0.950162453101191,1.02593439966212,0.950162453101191,1.02593439966212,0,0.0,0,0.0,0.0,0
0,30,56,5376,0.7,0.7,0.0,0,0,0,0,0,0,0.8644984800669666,0.9540968123467536,1.0262956852473384,0.9540968123467536,1.0262956852473384,0,0.0,0,0.0,0.0,0
0,31,57,5472,0.7,0.7,0.0,0,0,0,0,0,0,0.8489608397583861,0.9547338345215284,1.0294178015267463,0.9547338345215284,1.0294178015267463,0,0.0,0,0.0,0.0,0
0,32,59,5664,0.7,0.7,0.0,0,0,0,0,0,0,0.8434753066518632,0.9523317098983516,1.023284714318446,0.9523317098983516,1.023284714318446,0,0.0,0,0.0,0.0,0
0,33,60,5760,0.7,0.7,0.0,1,1,0,1,0,0,0.8721925866319199,0.9487267375858508,1.0302360690042875,0.9487267375858508,1.0302360690042875,0,0.0,0,0.0,0.0,0
0,34,62,5952,0.7,0.7,0.0,1,1,0,1,0,0,0.8592014183790226,0.9495479397752548,1.0250865721455118,0.9495479397752548,1.0250865721455118,0,0.0,0,0.0,0.0,0
0,35,65,6240,0.7,0.7,0.0,0,0,0,0,0,0,0.86073025941387,0.9540177528477942,1.0294073395485386,0.9540177528477942,1.0294073395485386,0,0.0,0,0.0,0.0,0
0,36,66,6336,0.7,0.7,0.0,1,1,0,1,0,0,0.8709465116900245,0.947050255927352,1.026643143574708,0.947050255927352,1.026643143574708,0,0.0,0,0.0,0.0,0
0,37,67,6432,0.7,0.7,0.0,0,0,0,0,0,0,0.8609734718130471,0.9527063826701448,1.0348045819108436,0.9527063826701448,1.0348045819108436,0,0.0,0,0.0,0.0,0
0,38,68,6528,0.7,0.7,0.0,0,0,0,0,0,0,0.8643401827281557,0.95238318897688,1.0324418078865,0.95238318897688,1.0324418078865,0,0.0,0,0.0,0.0,0
0,39,69,6624,0.7,0.7,0.0,0,0,0,0,0,0,0.8677457317956699,0.9517220231348648,1.0343406565215152,0.9517220231348648,1.0343406565215152,0,0.0,0,0.0,0.0,0
0,40,70,6720,0.7,0.7,0.0,0,0,0,0,0,0,0.8757103821790494,0.95169172045536,1.0259742214259755,0.95169172045536,1.0259742214259755,0,0.0,0,0.0,0.0,0
0,41,71,6816,0.7,0.7,0.0,0,0,0,0,0,0,0.880975864201082,0.9538543453130934,1.025230177925306,0.9538543453130934,1.025230177925306,0,0.0,0,0.0,0.0,0
0,42,74,7104,0.7,0.7,0.0,0,0,0,0,0,0,0.8810872649339735,0.9551498741160546,1.027347811064081,0.9551498741160546,1.027347811064081,0,0.0,0,0.0,0.0,0
0,43,80,7680,0.7,0.7,0.0,1,1,0,1,0,0,0.8391897911096341,0.9493848893815916,1.0242376436835718,0.9493848893815916,1.0242376436835718,0,0.0,0,0.0,0.0,0
0,44,81,7776,0.7,0.7,0.0,0,0,0,0,0,0,0.8543835243379857,0.9508552478199052,1.026465634486569,0.9508552478199052,1.026465634486569,0,0.0,0,0.0,0.0,0
0,45,82,7872,0.7,0.7,0.0,1,1,0,1,0,0,0.8763840784881123,0.9488456024447351,1.0290537908444266,0.9488456024447351,1.0290537908444266,0,0.0,0,0.0,0.0,0
0,46,84,8064,0.7,0.7,0.0,1,1,0,1,0,0,0.8649143422313952,0.9491357155420111,1.031036038186436,0.9491357155420111,1.031036038186436,0,0.0,0,0.0,0.0,0
0,47,85,8160,0.7,0.7,0.0,0,0,0,0,0,0,0.8570364358241566,0.956613003056372,1.0313141277999185,0.956613003056372,1.0313141277999185,0,0.0,0,0.0,0.0,0
0,47,86,8256,0.7,0.7,0.0,0,0,0,0,0,0,0.8677722925887486,0.9533319692030076,1.0270396503400894,0.9533319692030076,1.0270396503400894,0,0.0,0,0.0,0.0,0
0,48,87,8352,0.7,0.7,0.0,0,0,0,0,0,0,0.8780433699514164,0.951766848055976,1.030641793404418,0.951766848055976,1.030641793404418,0,0.0,0,0.0,0.0,0
0,49,93,8928,0.7,0.7,0.0,0,0,0,0,0,0,0.8588183099794121,0.9518295842067684,1.0240488367170684,0.9518295842067684,1.0240488367170684,0,0.0,0,0.0,0.0,0
0,50,94,9024,0.7,0.7,0.0,0,0,0,0,0,0,0.8550391339800059,0.9549880605288223,1.027847936668666,0.9549880605288223,1.027847936668666,0,0.0,0,0.0,0.0,0
0,51,95,9120,0.7,0.7,0.0,0,0,0,0,0,0,0.8713632392354553,0.953152555111921,1.0258333677581033,0.953152555111921,1.0258333677581033,0,0.0,0,0.0,0.0,0
0,52,97,9312,0.7,0.7,0.0,0,0,0,0,0,0,0.8630391008191209,0.9533353013779328,1.0248122501516903,0.9533353013779328,1.0248122501516903,0,0.0,0,0.0,0.0,0
0,53,98,9408,0.7,0.7,0.0,1,1,0,1,0,0,0.84928484032757,0.9499560543585324,1.0229401223304513,0.9499560543585324,1.0229401223304513,0,0.0,0,0.0,0.0,0
0,54,101,9696,0.7,0.7,0.0,0,0,0,0,0,0,0.8612080672093295,0.9517217055436308,1.028389845511474,0.9517217055436308,1.028389845511474,0,0.0,0,0.0,0.0,0
0,55,102,9792,0.7,0.7,0.0,0,0,0,0,0,0,0.8732369514023157,0.9529855586845328,1.0338531940487574,0.9529855586845328,1.0338531940487574,0,0.0,0,0.0,0.0,0
0,56,107,10272,0.7,0.7,0.0,1,1,0,1,0,0,0.8503187680283862,0.9476818027143388,1.0242575765655544,0.9476818027143388,1.0242575765655544,0,0.0,0,0.0,0.0,0
0,57,109,10464,0.7,0.7,0.0,1,1,0,2,0,0,0.8625393883394562,0.9488578452110128,1.0244605240221676,0.9488578452110128,1.0244605240221676,0,0.0,0,0.0,0.0,0
0,58,111,10656,0.7,0.7,0.0,1,1,0,1,0,0,0.8730321194057925,0.94885630736723,1.0252777086193727,0.94885630736723,1.0252777086193727,0,0.0,0,0.0,0.0,0
0,59,114,10944,0.7,0.7,0.0,0,0,0,0,0,0,0.850522272091411,0.9525872988736254,1.0257806996846237,0.9525872988736254,1.0257806996846237,0,0.0,0,0.0,0.0,0
0,60,116,11136,0.7,0.7,0.0,1,1,0,1,0,0,0.8770683226769086,0.9472761473850516,1.0262933115412265,0.9472761473850516,1.0262933115412265,0,0.0,0,0.0,0.0,0
0,61,117,11232,0.7,0.7,0.0,0,0,0,0,0,0,0.8699408852745739,0.9532003818097452,1.0266216798923795,0.9532003818097452,1.0266216798923795,0,0.0,0,0.0,0.0,0
0,62,119,11424,0.7,0.7,0.0,0,0,0,0,0,0,0.8714204671297943,0.9519236166180156,1.0303844664925728,0.9519236166180156,1.0303844664925728,0,0.0,0,0.0,0.0,0
0,63,120,11520,0.7,0.7,0.0,0,0,0,0,0,0,0.8712682477564554,0.9500350455173124,1.0324451879200314,0.9500350455173124,1.0324451879200314,0,0.0,0,0.0,0.0,0
0,63,122,11712,0.7,0.7,0.0,0,0,0,0,0,0,0.8706245394393538,0.9539619296372228,1.0260700471530355,0.9539619296372228,1.0260700471530355,0,0.0,0,0.0,0.0,0
0,64,123,11808,0.7,0.7,0.0,1,1,0,1,0,0,0.8641694870875102,0.9499093937716894,1.0254803063541895,0.9499093937716894,1.0254803063541895,0,0.0,0,0.0,0.0,0
0,65,125,12000,0.7,0.7,0.0,0,0,0,0,0,0,0.8705318598398716,0.9502484181601988,1.033495455528985,0.9502484181601988,1.033495455528985,0,0.0,0,0.0,0.0,0
0,66,126,12096,0.7,0.7,0.0,0,0,0,0,0,0,0.8749264930505843,0.9500806503314196,1.0275278263747,0.9500806503314196,1.0275278263747,0,0.0,0,0.0,0.0,0
0,67,128,12288,0.7,0.7,0.0,0,0,0,0,0,0,0.8741462746040062,0.9518104116157188,1.0293503425022097,0.9518104116157188,1.0293503425022097,0,0.0,0,0.0,0.0,0
0,68,129,12384,0.7,0.7,0.0,1,1,0,1,0,0,0.8877030980541794,0.9485358466837932,1.0279938773008102,0.9485358466837932,1.0279938773008102,0,0.0,0,0.0,0.0,0
0,69,131,12576,0.7,0.7,0.0,0,0,0,0,0,0,0.8529177130989336,0.9513146814303636,1.032636352765045,0.9513146814303636,1.032636352765045,0,0.0,0,0.0,0.0,0
0,70,133,12768,0.7,0.7,0.0,1,1,0,1,0,0,0.8740244639176782,0.9499024138631208,1.0292701305517142,0.9499024138631208,1.0292701305517142,0,0.0,0,0.0,0.0,0
0,71,134,12864,0.7,0.7,0.0,1,1,0,1,0,0,0.8542590164199899,0.9498396652199108,1.0272792963629431,0.9498396652199108,1.0272792963629431,0,0.0,0,0.0,0.0,0
0,72,136,13056,0.7,0.7,0.0,0,0,0,0,0,0,0.890238984434908,0.9530974308815988,1.0336417106493807,0.9530974308815988,1.0336417106493807,0,0.0,0,0.0,0.0,0
0,73,140,13440,0.7,0.7,0.0,0,0,0,0,0,0,0.8538966115519262,0.9511483482327232,1.0279968276036169,0.9511483482327232,1.0279968276036169,0,0.0,0,0.0,0.0,0
0,74,141,13536,0.7,0.7,0.0,0,0,0,0,0,0,0.8650552441976788,0.9501308342500604,1.0229959963786468,0.9501308342500604,1.0229959963786468,0,0.0,0,0.0,0.0,0
0,75,142,13632,0.7,0.7,0.0,0,0,0,0,0,0,0.8754600447524501,0.9520909505554688,1.030562944970821,0.9520909505554688,1.030562944970821,0,0.0,0,0.0,0.0,0
0,76,143,13728,0.7,0.7,0.0,0,0,0,0,0,0,0.8647940306965368,0.950262736488812,1.0227086466857045,0.950262736488812,1.0227086466857045,0,0.0,0,0.0,0.0,0
0,77,145,13920,0.7,0.7,0.0,0,0,0,0,0,0,0.861679806099598,0.9556949943317404,1.0287643765351808,0.9556949943317404,1.0287643765351808,0,0.0,0,0.0,0.0,0
0,78,148,14208,0.7,0.7,0.0,1,1,0,1,0,0,0.8686742377413659,0.9489134178231732,1.0217604639324425,0.9489134178231732,1.0217604639324425,0,0.0,0,0.0,0.0,0
0,79,149,14304,0.7,0.7,0.0,1,1,0,2,0,0,0.8788887403366474,0.9481761134547698,1.0274804930410684,0.9481761134547698,1.0274804930410684,0,0.0,0,0.0,0.0,0
0,80,151,14496,0.7,0.7,0.0,0,0,0,0,0,0,0.8795521790258651,0.9520341976171748,1.0237169876876586,0.9520341976171748,1.0237169876876586,0,0.0,0,0.0,0.0,0
0,81,152,14592,0.7,0.7,0.0,0,0,0,0,0,0,0.8616392654872443,0.9529936440180856,1.0272823270296068,0.9529936440180856,1.0272823270296068,0,0.0,0,0.0,0.0,0
0,82,154,14784,0.7,0.7,0.0,0,0,0,0,0,0,0.8565963770795243,0.9516715738952756,1.0282379577802103,0.9516715738952756,1.0282379577802103,0,0.0,0,0.0,0.0,0
0,83,156,14976,0.7,0.7,0.0,1,1,0,1,0,0,0.8869906086235477,0.9491235146498936,1.0340757252400534,0.9491235146498936,1.0340757252400534,0,0.0,0,0.0,0.0,0
0,84,157,15072,0.7,0.7,0.0,0,0,0,0,0,0,0.8666664708525842,0.9519084812512562,1.0305006824159493,0.9519084812512562,1.0305006824159493,0,0.0,0,0.0,0.0,0
0,85,166,15936,0.7,0.7,0.0,0,0,0,0,0,0,0.8605672638663235,0.951416150140194,1.0248444326647783,0.951416150140194,1.0248444326647783,0,0.0,0,0.0,0.0,0
0,87,168,16128,0.7,0.7,0.0,0,0,0,0,0,0,0.872290967541304,0.9513916221405208,1.026068205503282,0.9513916221405208,1.026068205503282,0,0.0,0,0.0,0.0,0
0,86,169,16224,0.7,0.7,0.0,0,0,0,0,0,0,0.8712693745899106,0.9528984691393888,1.0262598762266255,0.9528984691393888,1.0262598762266255,0,0.0,0,0.0,0.0,0
0,87,171,16416,0.7,0.7,0.0,0,0,0,0,0,0,0.8636044514787048,0.9511803597266806,1.0276848382039725,0.9511803597266806,1.0276848382039725,0,0.0,0,0.0,0.0,0
0,88,172,16512,0.7,0.7,0.0,1,1,0,1,0,0,0.8635388578190023,0.947615710028163,1.0250102682554785,0.947615710028163,1.0250102682554785,0,0.0,0,0.0,0.0,0
0,89,173,16608,0.7,0.7,0.0,0,0,0,0,0,0,0.8741549301585404,0.9506244788963664,1.02830369973956,0.9506244788963664,1.02830369973956,0,0.0,0,0.0,0.0,0
0,90,175,16800,0.7,0.7,0.0,0,0,0,0,0,0,0.866259960575896,0.9512182166655594,1.02853340126934,0.9512182166655594,1.02853340126934,0,0.0,0,0.0,0.0,0
0,91,176,16896,0.7,0.7,0.0,0,0,0,0,0,0,0.8820308667661199,0.9521471473242634,1.023215873181861,0.9521471473242634,1.023215873181861,0,0.0,0,0.0,0.0,0
0,92,178,17088,0.7,0.7,0.0,0,0,0,0,0,0,0.8727098747002752,0.9514575733171444,1.026835461185846,0.9514575733171444,1.026835461185846,0,0.0,0,0.0,0.0,0
0,93,179,17184,0.7,0.7,0.0,1,1,0,1,0,0,0.8841969343006393,0.9489270736027146,1.026558375685549,0.9489270736027146,1.026558375685549,0,0.0,0,0.0,0.0,0
0,94,181,17376,0.7,0.7,0.0,0,0,0,0,0,0,0.8716659011045306,0.951511551678921,1.0287459706381878,0.951511551678921,1.0287459706381878,0,0.0,0,0.0,0.0,0
0,95,183,17568,0.7,0.7,0.0,0,0,0,0,0,0,0.8730519711497098,0.9507233892023688,1.0303916664913748,0.9507233892023688,1.0303916664913748,0,0.0,0,0.0,0.0,0
0,96,184,17664,0.7,0.7,0.0,0,0,0,0,0,0,0.8717251953329991,0.9526343401727346,1.025383737158001,0.9526343401727346,1.025383737158001,0,0.0,0,0.0,0.0,0
0,97,187,17952,0.7,0.7,0.0,1,1,0,1,0,0,0.8726167141886164,0.9480800307028736,1.0286106077395811,0.9480800307028736,1.0286106077395811,0,0.0,0,0.0,0.0,0
0,100,190,18240,0.7,0.7,0.0,0,0,0,0,0,0,0.8588605051095627,0.9534733084300516,1.0217653577968184,0.9534733084300516,1.0217653577968184,0,0.0,0,0.0,0.0,0
0,98,192,18432,0.7,0.7,0.0,0,0,0,0,0,0,0.8814548088289487,0.9502296600008536,1.0259387188157805,0.9502296600008536,1.0259387188157805,0,0.0,0,0.0,0.0,0
0,99,193,18528,0.7,0.7,0.0,0,0,0,0,0,0,0.8718913448457435,0.9501662968637472,1.0272413882796705,0.9501662968637472,1.0272413882796705,0,0.0,0,0.0,0.0,0
0,100,197,18912,0.7,0.7,0.0,0,0,0,0,0,0,0.8636966267954316,0.951064078868433,1.0272037585071951,0.951064078868433,1.0272037585071951,0,0.0,0,0.0,0.0,0
0,101,201,19296,0.7,0.7,0.0,0,0,0,0,0,0,0.8643974534171055,0.9505151946372612,1.0340170585665307,0.9505151946372612,1.0340170585665307,0,0.0,0,0.0,0.0,0
0,102,205,19680,0.7,0.7,0.0,0,0,0,0,0,0,0.85708100442248,0.9520320746880276,1.0269832735956006,0.9520320746880276,1.0269832735956006,0,0.0,0,0.0,0.0,0
0,103,207,19872,0.7,0.7,0.0,1,1,0,1,0,0,0.8754722386627458,0.9436560662827344,1.0265547898977332,0.9436560662827344,1.0265547898977332,0,0.0,0,0.0,0.0,0
0,104,210,20160,0.7,0.7,0.0,1,1,0,1,0,0,0.8552784764800204,0.9457455691270288,1.022737499180493,0.9457455691270288,1.022737499180493,0,0.0,0,0.0,0.0,0
0,105,212,20352,0.7,0.7,0.0,1,1,0,1,0,0,0.8779170980804043,0.9483016450495574,1.0317728860197577,0.9483016450495574,1.0317728860197577,0,0.0,0,0.0,0.0,0
0,106,213,20448,0.7,0.7,0.0,0,0,0,0,0,0,0.8693677969837436,0.9511501921316908,1.0333061831360009,0.9511501921316908,1.0333061831360009,0,0.0,0,0.0,0.0,0
0,107,216,20736,0.7,0.7,0.0,0,0,0,0,0,0,0.850633235940827,0.951755284242926,1.0272469691999402,0.951755284242926,1.0272469691999402,0,0.0,0,0.0,0.0,0
0,108,219,21024,0.7,0.7,0.0,1,1,0,1,0,0,0.8871480420195578,0.9493859650968652,1.0303713772897134,0.9493859650968652,1.0303713772897134,0,0.0,0,0.0,0.0,0
0,109,220,21120,0.7,0.7,0.0,0,0,0,0,0,0,0.877909162556082,0.9532690261103062,1.0251913321406108,0.9532690261103062,1.0251913321406108,0,0.0,0,0.0,0.0,0
0,110,226,21696,0.7,0.7,0.0,1,1,0,1,0,0,0.867129955974335,0.9499230993546112,1.027715887911881,0.9499230993546112,1.027715887911881,0,0.0,0,0.0,0.0,0
0,114,228,21888,0.7,0.7,0.0,0,0,0,0,0,0,0.8843518573111585,0.9549585465770624,1.0314554026780285,0.9549585465770624,1.0314554026780285,0,0.0,0,0.0,0.0,0
0,111,230,22080,0.7,0.7,0.0,0,0,0,0,0,0,0.8683008424925246,0.9516548331309774,1.02858439764822,0.9516548331309774,1.02858439764822,0,0.0,0,0.0,0.0,0
0,112,231,22176,0.7,0.7,0.0,0,0,0,0,0,0,0.8624148817406259,0.9533323417542308,1.0312975403140834,0.9533323417542308,1.0312975403140834,0,0.0,0,0.0,0.0,0
0,113,232,22272,0.7,0.7,0.0,0,0,0,0,0,0,0.8590253738332577,0.9533315338838432,1.0247923446850582,0.9533315338838432,1.0247923446850582,0,0.0,0,0.0,0.0,0
0,114,234,22464,0.7,0.7,0.0,0,0,0,0,0,0,0.8709975482112616,0.9518664910203076,1.0323120837999176,0.9518664910203076,1.0323120837999176,0,0.0,0,0.0,0.0,0
0,115,235,22560,0.7,0.7,0.0,1,1,0,1,0,0,0.880536538040269,0.949982866849684,1.028419725971235,0.949982866849684,1.028419725971235,0,0.0,0,0.0,0.0,0
0,116,236,22656,0.7,0.7,0.0,0,0,0,0,0,0,0.8738012319453483,0.953184336717725,1.0254585132919023,0.953184336717725,1.0254585132919023,0,0.0,0,0.0,0.0,0
0,117,239,22944,0.7,0.7,0.0,0,0,0,0,0,0,0.863191829099246,0.9512987001186,1.0276391098723885,0.9512987001186,1.0276391098723885,0,0.0,0,0.0,0.0,0
0,118,240,23040,0.7,0.7,0.0,0,0,0,0,0,0,0.864734431222879,0.9519211438899744,1.0275738761467093,0.9519211438899744,1.0275738761467093,0,0.0,0,0.0,0.0,0
0,123,241,23136,0.7,0.7,0.0,0,0,0,0,0,0,0.863009502386541,0.9505848590722126,1.0241548993356029,0.9505848590722126,1.0241548993356029,0,0.0,0,0.0,0.0,0
0,119,244,23424,0.7,0.7,0.0,0,0,0,0,0,0,0.8733763784409458,0.951978789884304,1.02622400667886,0.951978789884304,1.02622400667886,0,0.0,0,0.0,0.0,0
0,120,245,23520,0.7,0.7,0.0,0,0,0,0,0,0,0.8605048808244941,0.9516704614410404,1.0262570366071648,0.9516704614410404,1.0262570366071648,0,0.0,0,0.0,0.0,0
0,121,248,23808,0.7,0.7,0.0,0,0,0,0,0,0,0.8718939838072275,0.9527502338664936,1.0282404783354588,0.9527502338664936,1.0282404783354588,0,0.0,0,0.0,0.0,0
0,122,251,24096,0.7,0.7,0.0,0,0,0,0,0,0,0.8557392745369227,0.9510010301386512,1.0292159254600504,0.9510010301386512,1.0292159254600504,0,0.0,0,0.0,0.0,0
0,123,253,24288,0.7,0.7,0.0,0,0,0,0,0,0,0.8611677120682417,0.9515719440311834,1.0305142864291084,0.9515719440311834,1.0305142864291084,0,0.0,0,0.0,0.0,0
0,124,254,24384,0.7,0.7,0.0,0,0,0,0,0,0,0.8665573611206258,0.953808845391466,1.025719702035827,0.953808845391466,1.025719702035827,0,0.0,0,0.0,0.0,0
0,125,257,24672,0.7,0.7,0.0,0,0,0,0,0,0,0.8487668457968145,0.9546362230718,1.031627447781105,0.9546362230718,1.031627447781105,0,0.0,0,0.0,0.0,0
0,126,259,24864,0.7,0.7,0.0,0,0,0,0,0,0,0.8583392561547512,0.9555685706562402,1.0291475942280195,0.9555685706562402,1.0291475942280195,0,0.0,0,0.0,0.0,0
0,127,261,25056,0.7,0.7,0.0,0,0,0,0,0,0,0.8785103427451652,0.950245821993388,1.0280902010047972,0.950245821993388,1.0280902010047972,0,0.0,0,0.0,0.0,0
0,128,266,25536,0.7,0.7,0.0,1,1,0,1,0,0,0.8644217978424353,0.9493768925911824,1.026634807612398,0.9493768925911824,1.026634807612398,0,0.0,0,0.0,0.0,0
0,129,267,25632,0.7,0.7,0.0,0,0,0,0,0,0,0.8644762451236273,0.952207563528867,1.0269874163073405,0.952207563528867,1.0269874163073405,0,0.0,0,0.0,0.0,0
0,130,268,25728,0.7,0.7,0.0,0,0,0,0,0,0,0.8602995270717823,0.9528397597728022,1.0234851185848255,0.9528397597728022,1.0234851185848255,0,0.0,0,0.0,0.0,0
0,131,269,25824,0.7,0.7,0.0,0,0,0,0,0,0,0.8793921783270627,0.9522217605183072,1.0341037571213862,0.9522217605183072,1.0341037571213862,0,0.0,0,0.0,0.0,0
0,132,271,26016,0.7,0.7,0.0,1,1,0,1,0,0,0.8714286721028723,0.9477078097309938,1.0235768707968191,0.9477078097309938,1.0235768707968191,0,0.0,0,0.0,0.0,0
0,133,272,26112,0.7,0.7,0.0,0,0,0,0,0,0,0.8752301740604668,0.9542599710581176,1.0268988752564134,0.9542599710581176,1.0268988752564134,0,0.0,0,0.0,0.0,0
0,134,273,26208,0.7,0.7,0.0,1,1,0,1,0,0,0.8723024266663935,0.9433702870249968,1.027143325469836,0.9433702870249968,1.027143325469836,0,0.0,0,0.0,0.0,0
0,135,275,26400,0.7,0.7,0.0,0,0,0,0,0,0,0.8427733884774303,0.9533811021829166,1.0302381324969263,0.9533811021829166,1.0302381324969263,0,0.0,0,0.0,0.0,0
0,136,276,26496,0.7,0.7,0.0,1,1,0,1,0,0,0.8739611924128448,0.9494183301112488,1.0287115534728375,0.9494183301112488,1.0287115534728375,0,0.0,0,0.0,0.0,0
0,142,278,26688,0.7,0.7,0.0,0,0,0,0,0,0,0.8579664247947734,0.9525012375971328,1.028034084009268,0.9525012375971328,1.028034084009268,0,0.0,0,0.0,0.0,0
0,143,280,26880,0.7,0.7,0.0,1,1,0,1,0,0,0.8596563636753904,0.949825811848678,1.0264792983802005,0.949825811848678,1.0264792983802005,0,0.0,0,0.0,0.0,0
