episode,total_step,group_id,theta_pv,theta_svc,theta_cap,line_loss_mwh,violation_steps,event_day,pf_fail_steps
31,3072,2,1.0426276922225952,1.2242271900177002,0.07662687450647354,2.48716879563866,13,1,0
32,3168,3,0.8492353558540344,1.368322730064392,0.7675098776817322,2.625063073853561,5,1,0
33,3264,5,1.2484511137008667,0.7838494777679443,0.83383709192276,2.711400482553268,29,1,0
34,3360,2,1.0882200002670288,1.4974004030227661,0.2913622260093689,3.197518670570475,21,1,0
35,3456,6,1.3633675575256348,1.140276551246643,0.17646300792694092,2.820388743082877,26,1,0
36,3552,1,1.0321993827819824,0.8085415959358215,0.5100083351135254,1.9136175266070894,19,1,0
37,3648,7,1.1316102743148804,1.1888506412506104,0.6897549033164978,2.7244090237986263,22,1,0
38,3744,0,0.7113640308380127,1.0578007698059082,0.2800593078136444,1.689772296418573,8,1,0
39,3840,4,1.3787864446640015,0.9091170430183411,0.3317042291164398,2.8499216107965393,30,1,0
40,3936,6,1.4860105514526367,1.3404197692871094,0.3126351833343506,4.375777821892388,35,1,0
41,4032,4,1.2915955781936646,0.8267116546630859,0.30161216855049133,2.4183565085421614,26,1,0
42,4128,0,0.8184725642204285,1.0941132307052612,0.3444746136665344,1.8274421630252573,11,1,0
43,4224,3,0.9793508648872375,1.310953974723816,0.8384697437286377,2.539439038607117,10,1,0
44,4320,1,0.9988377690315247,0.8171437382698059,0.8927717208862305,1.927053192701359,13,1,0
45,4416,5,1.3595699071884155,0.9123600721359253,0.746059238910675,2.35824381987938,15,1,0
46,4512,2,0.9951774477958679,1.4518675804138184,0.4015085697174072,2.68994557739702,10,1,0
47,4608,7,1.3574624061584473,1.4575591087341309,0.562351644039154,3.753771433226276,25,1,0
48,4704,7,1.1887842416763306,1.4882177114486694,0.8726992011070251,3.3109163573961586,21,1,0
49,4800,3,0.8463962078094482,1.2731188535690308,0.6578120589256287,2.320697868071195,12,1,0
50,4896,0,0.757292628288269,1.0439825057983398,0.47599270939826965,1.7276844811494951,9,1,0
51,4992,5,1.1186338663101196,0.7026870846748352,0.6198878884315491,1.8499687267837952,20,1,0
52,5088,6,1.1394683122634888,1.4776183366775513,0.4026484489440918,2.982208666624453,15,1,0
53,5184,1,0.7468757629394531,0.9465165734291077,0.8388418555259705,1.5323729952009668,5,1,0
54,5280,2,0.8331820368766785,1.3684849739074707,0.2023918330669403,2.374093412052432,6,1,0
55,5376,4,1.2740552425384521,0.7594297528266907,0.12523795664310455,2.04978091519436,20,1,0
56,5472,0,1.0472973585128784,0.7194908857345581,0.4011210799217224,1.638870501471136,12,1,0
57,5568,3,1.0153011083602905,1.4792600870132446,0.958943247795105,3.046477538542887,11,1,0
58,5664,1,1.0359597206115723,1.0875896215438843,0.8765026330947876,2.298711519187094,13,1,0
59,5760,4,1.3971996307373047,0.9127316474914551,0.1809411197900772,2.6656306766216864,29,1,0
60,5856,6,1.2084388732910156,1.491516351699829,0.13184316456317902,3.235870879453736,22,1,0
61,5952,7,1.421112060546875,1.259181261062622,0.6316254138946533,3.2142073472897454,24,1,0
62,6048,2,1.0549923181533813,1.256485939025879,0.3860435485839844,2.484849434655314,16,1,0
63,6144,5,1.1606156826019287,1.0424647331237793,0.7437421679496765,2.20920799997801,15,1,0
64,6240,1,0.747092604637146,0.9429477453231812,0.6268274784088135,1.4531086667995938,6,1,0
65,6336,6,1.1169915199279785,1.3145784139633179,0.35790517926216125,2.446627345857666,13,1,0
66,6432,7,1.3192569017410278,1.1450400352478027,0.7487472891807556,2.6473976935228607,21,1,0
67,6528,4,1.386339545249939,0.8864225745201111,0.3888738453388214,2.4899465908969214,26,1,0
68,6624,2,1.0599218606948853,1.233760118484497,0.18811184167861938,2.339275770612104,13,1,0
69,6720,3,1.0483368635177612,1.116408109664917,0.5267013907432556,2.0740444003497958,13,1,0
70,6816,5,1.3697060346603394,1.0747029781341553,0.6221133470535278,2.7517682255951925,28,1,0
71,6912,0,1.0426887273788452,0.7907550930976868,0.19445021450519562,1.6054145686099524,12,1,0
72,7008,7,1.426487684249878,1.20844304561615,0.6680967211723328,3.065016558475449,24,1,0
73,7104,6,1.1610816717147827,1.262800693511963,0.19002676010131836,2.5199878596960796,20,1,0
74,7200,5,1.3645542860031128,0.792067289352417,0.7312299013137817,2.2330514552001617,19,1,0
75,7296,1,1.039218783378601,1.055554747581482,0.9778189063072205,2.172137346766882,13,1,0
76,7392,0,0.9006272554397583,0.7548677325248718,0.449558287858963,1.4161989134467077,10,1,0
77,7488,4,1.3760673999786377,0.7667235136032104,0.4072670042514801,2.0933298033586993,18,1,0
78,7584,2,0.7752471566200256,1.1028767824172974,0.27646270394325256,1.6563156818352052,4,1,0
79,7680,3,0.719391942024231,1.1406753063201904,0.7983227968215942,1.8541309279248728,4,1,0
80,7776,0,0.7029460668563843,0.8264475464820862,0.3172484338283539,1.2662246705883171,1,1,0
81,7872,2,0.8383458256721497,1.3104801177978516,0.4232892394065857,2.302636517983828,6,1,0
82,7968,5,1.2633253335952759,0.7256723046302795,0.7466579675674438,2.031402287830739,16,1,0
83,8064,4,1.1757794618606567,0.9371993541717529,0.19167184829711914,1.8314271663297148,7,1,0
84,8160,1,0.7466673851013184,1.0296396017074585,0.6229286193847656,1.5486240126948985,3,1,0
85,8256,7,1.182305097579956,1.1161056756973267,0.8741676211357117,2.3841093194796934,10,1,0
86,8352,6,1.2486543655395508,1.2172157764434814,0.3538919687271118,2.414878248644704,11,1,0
87,8448,3,1.0124075412750244,1.4417957067489624,0.7616815567016602,2.836344350139621,7,1,0
88,8544,7,1.1226305961608887,1.3844001293182373,0.5118538737297058,2.5157642426923603,6,1,0
89,8640,6,1.4361882209777832,1.205501914024353,0.19339266419410706,3.020401485364323,27,1,0
90,8736,5,1.3336396217346191,1.098520040512085,0.6558960676193237,2.518890312092331,22,1,0
91,8832,2,0.9961395859718323,1.349035382270813,0.1431012749671936,2.314494750857565,4,1,0
92,8928,1,0.9248066544532776,0.997056782245636,0.829428493976593,1.8412335466067367,4,1,0
93,9024,4,1.2613558769226074,1.094475507736206,0.1740545928478241,2.1347597436757426,8,1,0
94,9120,0,0.7815550565719604,0.7487798929214478,0.280352383852005,1.2845170830955501,5,1,0
95,9216,3,0.8866099715232849,1.1791373491287231,0.7847538590431213,1.9666906262583288,5,1,0
96,9312,5,1.4269789457321167,0.7430999875068665,0.8543968796730042,2.222540537739084,15,1,0
97,9408,4,1.4681802988052368,0.7798098921775818,0.3501428961753845,1.9803503321034162,13,1,0
98,9504,0,1.0178523063659668,1.0136327743530273,0.3480437397956848,1.7040100687349926,6,1,0
99,9600,6,1.3596714735031128,1.2672902345657349,0.2608335018157959,2.656708301256174,16,1,0
100,9696,1,1.0064480304718018,0.7078821659088135,0.825800895690918,1.5062785621075767,4,1,0
101,9792,2,0.7613267302513123,1.1698404550552368,0.041450947523117065,1.6558701993885996,4,1,0
102,9888,3,0.9537071585655212,1.2725534439086914,0.9966554641723633,2.380234694562618,4,1,0
103,9984,7,1.254818320274353,1.433850884437561,0.528195321559906,3.0094892995173437,12,1,0
104,10080,4,1.168588399887085,0.9316326379776001,0.10240355134010315,1.8466790662147505,13,1,0
105,10176,3,0.8580909371376038,1.1196128129959106,0.7156219482421875,1.818021695355473,4,1,0
106,10272,7,1.4507185220718384,1.2794286012649536,0.8051119446754456,3.0095729615851097,15,1,0
107,10368,1,0.7122403979301453,0.9178319573402405,0.6880571246147156,1.4385992069302296,2,1,0
108,10464,6,1.3924866914749146,1.1046040058135986,0.11184178292751312,2.2731253285468416,10,1,0
109,10560,5,1.107736587524414,1.0702064037322998,0.8928677439689636,2.176412498942086,14,1,0
110,10656,0,0.8660158514976501,0.7517149448394775,0.35162153840065,1.2767328085403995,2,1,0
111,10752,2,0.8970803618431091,1.3115960359573364,0.42193806171417236,2.0751745116397697,2,1,0
112,10848,6,1.1759636402130127,1.2040550708770752,0.3384098708629608,2.3816628662009207,13,1,0
113,10944,1,0.9019492864608765,0.9970388412475586,0.6252522468566895,1.5664234465921592,1,1,0
114,11040,2,0.7863969802856445,1.2320791482925415,0.323757529258728,1.9675890597726085,5,1,0
115,11136,5,1.3614799976348877,0.767595112323761,0.5742990970611572,2.070333505842529,17,1,0
116,11232,4,1.3225740194320679,0.7370174527168274,0.24287250638008118,1.713219780244353,15,1,0
117,11328,7,1.4597433805465698,1.2353824377059937,0.6990613341331482,2.6911827560903574,12,1,0
118,11424,3,0.9302151203155518,1.442224383354187,0.8970664143562317,2.6803636436798772,3,1,0
119,11520,0,0.8594173192977905,0.7303827404975891,0.44900310039520264,1.2672102473609366,3,1,0
120,11616,7,1.365436315536499,1.2328097820281982,0.9848209023475647,2.957615592738879,16,1,0
121,11712,5,1.1737349033355713,1.0915205478668213,0.7039400935173035,2.1714908293839508,12,1,0
122,11808,0,0.8681363463401794,0.8517453074455261,0.26510903239250183,1.3634827896084591,2,1,0
123,11904,2,0.7111343741416931,1.4524914026260376,0.4893358051776886,2.2741132851188306,2,1,0
124,12000,3,0.9397938847541809,1.4551435708999634,0.5565869808197021,2.577194530342023,9,1,0
125,12096,1,0.9582700133323669,0.7663397192955017,0.6663941144943237,1.36160248913531,3,1,0
126,12192,6,1.361127257347107,1.447075605392456,0.11595237255096436,3.1030803284840767,18,1,0
127,12288,4,1.4202381372451782,0.8399888277053833,0.15435101091861725,2.1309594583178777,11,1,0
128,12384,1,1.0455538034439087,1.0679022073745728,0.5030289888381958,1.8076491748677594,4,1,0
129,12480,6,1.2026914358139038,1.233659029006958,0.021360594779253006,2.1706334143869124,8,1,0
130,12576,3,0.9085550904273987,1.2205630540847778,0.7332579493522644,2.0633126456191127,4,1,0
131,12672,5,1.3926489353179932,1.013563871383667,0.7237969040870667,2.2027712103355452,16,1,0
132,12768,2,0.7445763349533081,1.2419471740722656,0.1442844122648239,1.7889815494693124,1,1,0
133,12864,4,1.2009270191192627,1.040454626083374,0.21854615211486816,1.7750811161917075,8,1,0
134,12960,7,1.2375255823135376,1.186738133430481,0.7167946100234985,2.3156945900560575,9,1,0
135,13056,0,1.0493084192276,0.9949082136154175,0.021659914404153824,1.627604623050514,1,1,0
136,13152,7,1.444969892501831,1.113181471824646,0.6589139103889465,2.431091762205482,17,1,0
137,13248,0,0.9652466177940369,0.7327266335487366,0.058679211884737015,1.2201965708958014,1,1,0
138,13344,3,1.0474509000778198,1.2420148849487305,0.8272960186004639,2.3026484501276445,8,1,0
139,13440,5,1.3413172960281372,0.7325307130813599,0.8836604952812195,1.9979072683212207,14,1,0
140,13536,6,1.2668167352676392,1.1310434341430664,0.45808833837509155,2.1772560351045973,7,1,0
141,13632,1,0.8149561285972595,0.7760155200958252,0.8201615810394287,1.294972908341513,1,1,0
142,13728,4,1.139911413192749,1.0697965621948242,0.12751658260822296,1.8699631700517843,6,1,0
143,13824,2,0.8253325819969177,1.4861319065093994,0.3115287721157074,2.4501067444026,6,1,0
144,13920,3,0.7258331775665283,1.1713413000106812,0.8499828577041626,1.837090706084758,2,1,0
145,14016,7,1.303982138633728,1.158012866973877,0.6003601551055908,2.3602019995639765,17,1,0
146,14112,6,1.2365449666976929,1.1592341661453247,0.33673033118247986,2.1846466296381633,15,1,0
147,14208,0,0.7933810353279114,1.0659680366516113,0.08461151272058487,1.5105180881901725,1,1,0
148,14304,4,1.1198967695236206,0.9217572212219238,0.13924521207809448,1.6439612603840796,4,1,0
149,14400,5,1.123740792274475,0.911243200302124,0.6944239735603333,1.6967873085106708,4,1,0
150,14496,2,0.9617475271224976,1.3002740144729614,0.4733477830886841,2.126974719284937,2,1,0
151,14592,1,0.7140945792198181,0.768501877784729,0.6567814350128174,1.1425719183452616,1,1,0
152,14688,4,1.4193048477172852,0.8860050439834595,0.0980595201253891,1.8619807779022224,10,1,0
153,14784,3,0.7953780293464661,1.2246025800704956,0.9345335960388184,2.013464882401997,2,1,0
154,14880,1,0.8860920667648315,0.8540081977844238,0.9775176644325256,1.4756349427286612,1,1,0
155,14976,2,1.0145931243896484,1.2046551704406738,0.1966344118118286,1.8963242171406536,4,1,0
156,15072,5,1.3168450593948364,1.0630919933319092,0.9287094473838806,2.2435210717286647,8,1,0
157,15168,0,1.0206706523895264,0.8613418936729431,0.006083712913095951,1.4294228155966242,0,0,0
158,15264,7,1.1678706407546997,1.1440315246582031,0.8006274700164795,1.9764466883837783,4,1,0
159,15360,6,1.4380674362182617,1.3072948455810547,0.3922833800315857,2.6959745777536654,11,1,0
160,15456,3,0.8932762145996094,1.2731353044509888,0.6812589764595032,2.086345142931832,1,1,0
161,15552,5,1.2016905546188354,0.8371726274490356,0.6302239894866943,1.611028378027525,2,1,0
162,15648,6,1.2652568817138672,1.124277949333191,0.4261552393436432,2.1297234927995494,6,1,0
163,15744,2,0.7901908159255981,1.395359754562378,0.016967691481113434,2.063184613326125,0,0,0
164,15840,7,1.122505784034729,1.2355806827545166,0.617351233959198,2.090848871626758,3,1,0
165,15936,4,1.1321954727172852,0.945769727230072,0.4062195420265198,1.6338301640995254,2,1,0
166,16032,0,1.04869544506073,0.9642391204833984,0.06417008489370346,1.462785585571042,2,1,0
167,16128,1,0.831479549407959,0.7180716395378113,0.909381628036499,1.2338733928195165,1,1,0
168,16224,2,0.7100086808204651,1.3561654090881348,0.21630124747753143,1.9654849670183063,2,1,0
169,16320,4,1.2627393007278442,0.7018824815750122,0.2134932428598404,1.4378873891999917,3,1,0
170,16416,3,0.7716605067253113,1.1330491304397583,0.7553696632385254,1.7237433183606297,2,1,0
171,16512,1,0.7152392864227295,1.034087896347046,0.8605108857154846,1.4691851320588218,0,0,0
172,16608,5,1.1958047151565552,0.8544597029685974,0.5452567934989929,1.4869916780082204,4,1,0
173,16704,7,1.2192063331604004,1.4404138326644897,0.5298336148262024,2.572580915276432,4,1,0
174,16800,0,0.8738228678703308,0.9324072599411011,0.20519623160362244,1.2912110114550397,1,1,0
175,16896,6,1.37541925907135,1.4917365312576294,0.28786730766296387,2.644951471812755,8,1,0
176,16992,2,1.0359975099563599,1.1621793508529663,0.4549131691455841,1.7843196034275701,0,0,0
177,17088,6,1.191628336906433,1.4022247791290283,0.45060309767723083,2.473214011530093,1,1,0
178,17184,0,0.7964432835578918,0.9529600143432617,0.35212233662605286,1.3574781328553094,0,0,0
179,17280,7,1.4307165145874023,1.350797414779663,0.7994964718818665,2.5859995945114806,6,1,0
180,17376,1,0.8718433380126953,0.712091326713562,0.8084957599639893,1.3163194792020168,1,1,0
181,17472,3,1.0812938213348389,1.2682305574417114,0.6851996779441833,2.1494586343520385,3,1,0
182,17568,4,1.4820836782455444,0.8911306858062744,0.15691937506198883,1.7605345771872811,8,1,0
183,17664,5,1.4158415794372559,0.7329709529876709,0.5905896425247192,1.6423534752300293,9,1,0
184,17760,0,1.0678690671920776,0.8826613426208496,0.3113594949245453,1.3824261260912736,3,1,0
185,17856,7,1.1468937397003174,1.2994517087936401,0.6061480641365051,2.229888215983502,2,1,0
186,17952,6,1.1530128717422485,1.4680933952331543,0.0002302914363099262,2.3374828092262345,1,1,0
187,18048,2,1.0644561052322388,1.3820629119873047,0.03157486394047737,2.135544409681462,2,1,0
188,18144,1,0.7126482129096985,0.7079909443855286,0.9500986933708191,1.1371005495161957,0,0,0
189,18240,3,0.8954497575759888,1.347707986831665,0.9554437398910522,2.3031916950580618,1,1,0
190,18336,4,1.3062952756881714,1.0745171308517456,0.025028785690665245,1.7972382981198936,6,1,0
191,18432,5,1.335747480392456,0.8922491073608398,0.8089207410812378,1.8216060726024292,7,1,0
192,18528,7,1.3513339757919312,1.3108141422271729,0.7960492372512817,2.525829552303706,3,1,0
193,18624,6,1.2046817541122437,1.2880133390426636,0.04761337488889694,2.057755007940235,1,1,0
194,18720,5,1.2018945217132568,0.7664336562156677,0.8180274963378906,1.5196651475553216,5,1,0
195,18816,1,1.0030474662780762,0.9413150548934937,0.6766061186790466,1.3985283339671313,2,1,0
196,18912,2,0.7875707745552063,1.1021437644958496,0.018058227375149727,1.4748725475210154,0,0,0
197,19008,3,0.9950681924819946,1.2078908681869507,0.5697513222694397,1.8346891134351666,0,0,0
198,19104,4,1.4064537286758423,1.0555534362792969,0.05588708072900772,1.9371663394916983,6,1,0
199,19200,0,1.0252519845962524,1.0354883670806885,0.24708326160907745,1.4529146399589719,0,0,0
200,19296,0,1.0531333684921265,0.8381975889205933,0.49139726161956787,1.3750438907928206,3,1,0
201,19392,5,1.30878484249115,0.7569022178649902,0.764514684677124,1.5867092124895896,2,1,0
202,19488,1,1.0815656185150146,0.7374314069747925,0.6844441890716553,1.2931571151360497,0,0,0
203,19584,3,0.9996011257171631,1.1688590049743652,0.9823489785194397,1.905640118827386,0,0,0
204,19680,7,1.3959457874298096,1.2538902759552002,0.9001258611679077,2.3542895745829457,6,1,0
205,19776,4,1.3223187923431396,1.075255274772644,0.23036155104637146,1.8090953019095388,6,1,0
206,19872,2,0.9435346722602844,1.187695860862732,0.35203924775123596,1.7036768388981927,0,0,0
207,19968,6,1.117701768875122,1.3336312770843506,0.4393326938152313,2.16573588918038,2,1,0
208,20064,0,0.9292514324188232,0.7628896236419678,0.44088491797447205,1.2024489909750797,0,0,0
209,20160,5,1.1720231771469116,0.9874647855758667,0.8302784562110901,1.6775407992837983,3,1,0
210,20256,4,1.356005072593689,0.8295931220054626,0.1094403862953186,1.4496251021977453,2,1,0
211,20352,3,0.9958939552307129,1.4135875701904297,0.9047391414642334,2.4305621843315572,1,1,0
212,20448,1,0.917991042137146,0.7964169383049011,0.6941744685173035,1.296062265113372,0,0,0
213,20544,6,1.4459867477416992,1.2446964979171753,0.34800416231155396,2.1493466149890987,6,1,0
214,20640,2,0.869246244430542,1.188517451286316,0.15601837635040283,1.5984065842152984,0,0,0
215,20736,7,1.4508280754089355,1.2559889554977417,0.9537131190299988,2.780445074909008,9,1,0
216,20832,4,1.4150665998458862,0.8882293701171875,0.1009640097618103,1.7257540725027511,3,1,0
217,20928,1,0.8989771604537964,1.0138177871704102,0.9502356052398682,1.662476832328972,0,0,0
218,21024,6,1.3958077430725098,1.3569093942642212,0.4904201626777649,2.464481536300627,2,1,0
219,21120,5,1.2310901880264282,0.7521617412567139,0.5386747717857361,1.4034206779004743,4,1,0
220,21216,7,1.2391120195388794,1.3656554222106934,0.7303091883659363,2.509238012742909,1,1,0
221,21312,2,0.9471006989479065,1.4499948024749756,0.365934818983078,2.2811592358217196,1,1,0
222,21408,3,0.9915359020233154,1.2372303009033203,0.9757702350616455,2.1211709192152375,1,1,0
223,21504,0,0.9991692304611206,0.9724734425544739,0.4415854215621948,1.4381645996093635,2,1,0
224,21600,5,1.2803772687911987,0.9072484374046326,0.7916215062141418,1.8030220010381703,4,1,0
225,21696,2,1.060668706893921,1.1094688177108765,0.37224024534225464,1.6593122830227036,0,0,0
226,21792,0,0.9204148650169373,0.9906432032585144,0.00596593227237463,1.3558242849348958,0,0,0
227,21888,7,1.3262686729431152,1.4471609592437744,0.9816164970397949,2.8294017082955616,4,1,0
228,21984,3,1.0826419591903687,1.482330322265625,0.9081885814666748,2.5796300329676307,0,0,0
229,22080,1,0.7532984018325806,0.9259569048881531,0.6489031314849854,1.301130986727161,1,1,0
230,22176,6,1.4049347639083862,1.2768045663833618,0.19671301543712616,2.2247074066614063,4,1,0
231,22272,4,1.3624969720840454,0.9343206286430359,0.18182599544525146,1.4805645513743748,3,1,0
232,22368,7,1.466709017753601,1.4618812799453735,0.9125003814697266,3.0294658409849857,10,1,0
233,22464,2,0.7425525784492493,1.4367437362670898,0.1134706512093544,2.0267613743034776,0,0,0
234,22560,4,1.4045146703720093,0.9898885488510132,0.457048624753952,1.8206319702868856,5,1,0
235,22656,3,0.956540584564209,1.3149654865264893,0.7273131012916565,2.011653855270187,0,0,0
236,22752,6,1.3827742338180542,1.4810599088668823,0.4845433831214905,2.6604998522320353,6,1,0
237,22848,1,0.7798396944999695,0.9805094003677368,0.500775933265686,1.3035169007316894,0,0,0
238,22944,0,1.0858856439590454,1.02207350730896,0.14421717822551727,1.4588058002601023,0,0,0
239,23040,5,1.3864796161651611,0.970650851726532,0.8342947363853455,1.7929144926234437,1,1,0
240,23136,4,1.1648588180541992,0.7288431525230408,0.06819510459899902,1.3117422951339113,0,0,0
241,23232,3,0.77604079246521,1.174399971961975,0.6605210304260254,1.6202906426450872,1,1,0
242,23328,2,0.8043429851531982,1.2305281162261963,0.45305365324020386,1.6830240913954266,1,1,0
243,23424,6,1.1573196649551392,1.341589093208313,0.13038016855716705,2.0592947981246534,1,1,0
244,23520,0,0.8864530324935913,1.0609241724014282,0.16265220940113068,1.355768082082746,1,1,0
245,23616,5,1.271997094154358,0.7130216956138611,0.6079221367835999,1.3000058531598895,2,1,0
246,23712,7,1.318101167678833,1.1568822860717773,0.8720798492431641,2.058948874877193,3,1,0
247,23808,1,0.8153654932975769,0.984184741973877,0.930751383304596,1.4791096443816862,0,0,0
248,23904,2,0.8088613152503967,1.363945722579956,0.2311617136001587,1.9116796998042664,0,0,0
249,24000,7,1.496740698814392,1.1162497997283936,0.901515007019043,2.187621669138833,4,1,0
250,24096,3,1.0957914590835571,1.1554619073867798,0.9444977641105652,1.917543938713537,2,1,0
251,24192,6,1.4533255100250244,1.1119121313095093,0.43198585510253906,2.050590511386424,4,1,0
252,24288,4,1.3395087718963623,0.8240726590156555,0.16449908912181854,1.4252138285752791,2,1,0
253,24384,0,0.952662467956543,0.710137665271759,0.23034711182117462,1.1076916996633883,1,1,0
254,24480,1,0.7035568952560425,0.7059159874916077,0.7663654088973999,1.0620489791928354,0,0,0
255,24576,5,1.3210245370864868,0.9949260950088501,0.5767540335655212,1.741876652805727,2,1,0
256,24672,6,1.1260628700256348,1.3871723413467407,0.20266108214855194,2.1581524512809316,0,0,0
257,24768,1,0.9431310296058655,1.0806992053985596,0.7859523892402649,1.555513283278772,1,1,0
258,24864,2,0.8466880917549133,1.2081758975982666,0.049830757081508636,1.5905169642013295,0,0,0
259,24960,5,1.4147096872329712,1.0016294717788696,0.8681958913803101,1.658523061938066,1,1,0
260,25056,4,1.3856500387191772,1.0402029752731323,0.16892431676387787,1.7059963406846075,2,1,0
261,25152,0,0.9800499081611633,0.973639726638794,0.10170404613018036,1.3534585709904836,0,0,0
262,25248,7,1.1735330820083618,1.3168823719024658,0.749143123626709,2.164124627351625,1,1,0
263,25344,3,0.9414510130882263,1.365598440170288,0.8403520584106445,2.1431077338453726,0,0,0
264,25440,7,1.317915439605713,1.4510136842727661,0.53980553150177,2.4736835361682386,0,0,0
265,25536,0,0.9631829261779785,0.9169353246688843,0.009694045409560204,1.2784429521408052,0,0,0
266,25632,4,1.2594231367111206,0.9640256762504578,0.2776206433773041,1.4789753624518445,1,1,0
267,25728,2,1.0510162115097046,1.1230850219726562,0.3056953251361847,1.6076105127400397,0,0,0
268,25824,5,1.4852283000946045,0.7315126061439514,0.6445702910423279,1.518312710338623,6,1,0
269,25920,1,1.0919394493103027,1.032501220703125,0.8980005979537964,1.5897148997720034,0,0,0
270,26016,3,0.9944283366203308,1.2050244808197021,0.6755744218826294,1.7888768830363313,0,0,0
271,26112,6,1.1798427104949951,1.4414178133010864,0.21667639911174774,2.29736670972573,2,1,0
272,26208,4,1.219499945640564,0.8101857304573059,0.3283880949020386,1.3398391830554248,0,0,0
273,26304,6,1.4598630666732788,1.341141700744629,0.03406287729740143,2.2865094163292747,6,1,0
274,26400,3,1.0207678079605103,1.1412876844406128,0.7448000311851501,1.767576507243674,1,1,0
275,26496,0,0.7500091791152954,0.8391657471656799,0.27301353216171265,1.091943907365505,0,0,0
276,26592,5,1.3183107376098633,0.9237757325172424,0.7609063386917114,1.5438044545566054,1,1,0
277,26688,7,1.3705236911773682,1.4243824481964111,0.630113959312439,2.376668876313604,1,1,0
278,26784,2,0.8227519989013672,1.4197026491165161,0.19997695088386536,2.0305022994001964,0,0,0
279,26880,1,1.0391366481781006,1.0052570104599,0.5655800104141235,1.4424971854682063,0,0,0
280,26976,1,0.729300856590271,0.896373450756073,0.7567675709724426,1.23302640669482,0,0,0
281,27072,5,1.3205759525299072,0.9451515078544617,0.6435829401016235,1.5480149212316399,0,0,0
282,27168,2,0.909213662147522,1.3226152658462524,0.3684907853603363,1.8925582371774905,0,0,0
283,27264,7,1.2130563259124756,1.4700582027435303,0.8874837160110474,2.5413389225312284,0,0,0
284,27360,4,1.2321207523345947,0.8157345652580261,0.3828924894332886,1.349597084710472,0,0,0
285,27456,6,1.3137478828430176,1.4490381479263306,0.04971640184521675,2.235698026676107,0,0,0
286,27552,0,0.8227952122688293,0.782934308052063,0.3010618984699249,1.0223580574542868,0,0,0
287,27648,3,0.8529884815216064,1.28102707862854,0.911221444606781,1.983876314115559,0,0,0
